ep_number,video_id,video_url,title,speaker,subtitle_mode,lang,txt_path
169,moevKT9dO-g,https://www.youtube.com/watch?v=moevKT9dO-g,"Conheça Santana da Boa Vista, RS 👩‍🎓👩‍🌾 💚","O Extensionista",auto,pt,"downloads/oextensionista/#169 - Conheça Santana da Boa Vista, RS 👩‍🎓👩‍🌾 💚 {O Extensionista}.txt"
170,kHk_hy_0WkQ,https://www.youtube.com/watch?v=kHk_hy_0WkQ,"Conheça nosso time do Portal O Extensionista 👩‍🎓👩‍🌾 💚","O Extensionista",auto,pt,"downloads/oextensionista/#170 - Conheça nosso time do Portal O Extensionista 👩‍🎓👩‍🌾 💚 {O Extensionista}.txt"
171,m3nDaL8-b_s,https://www.youtube.com/watch?v=m3nDaL8-b_s,"👉 5 livros para quem quer iniciar os estudos na Extensão Rural! 💚","O Extensionista",auto,pt,"downloads/oextensionista/#171 - 👉 5 livros para quem quer iniciar os estudos na Extensão Rural! 💚 {O Extensionista}.txt"
172,gnKJh9a3wTE,https://www.youtube.com/watch?v=gnKJh9a3wTE,"Você conhece as festividades do Boqueirão?  💒 ☀","O Extensionista",auto,pt,"downloads/oextensionista/#172 - Você conhece as festividades do Boqueirão- 💒 ☀ {O Extensionista}.txt"
173,7H0xYazCVbg,https://www.youtube.com/watch?v=7H0xYazCVbg,"Convite para live - Bioeconomia e Sociobiodiversidade do Cerrado","O Extensionista",auto,pt,"downloads/oextensionista/#173 - Convite para live - Bioeconomia e Sociobiodiversidade do Cerrado {O Extensionista}.txt"
174,d7qluYGkDPc,https://www.youtube.com/watch?v=d7qluYGkDPc,"Notícias da Extensão Rural (10) – orgânicos, paisagismo e extensão","O Extensionista",auto,pt,"downloads/oextensionista/#174 - Notícias da Extensão Rural (10) – orgânicos, paisagismo e extensão {O Extensionista}.txt"
175,B6PJIntyPhc,https://www.youtube.com/watch?v=B6PJIntyPhc,"Conheça a UFVJM, Campus Unaí 🏫 🍂 ☀","O Extensionista",auto,pt,"downloads/oextensionista/#175 - Conheça a UFVJM, Campus Unaí 🏫 🍂 ☀ {O Extensionista}.txt"
176,_sBwM8rIJI0,https://www.youtube.com/watch?v=_sBwM8rIJI0,"Você conhece Unaí?  🚜 🐂","O Extensionista",auto,pt,"downloads/oextensionista/#176 - Você conhece Unaí- 🚜 🐂 {O Extensionista}.txt"
177,4xdrixizBCw,https://www.youtube.com/watch?v=4xdrixizBCw,"Precisa de crédito rural? 🏦 🚜 🐂 conheça o BNDES","O Extensionista",auto,pt,"downloads/oextensionista/#177 - Precisa de crédito rural- 🏦 🚜 🐂 conheça o BNDES {O Extensionista}.txt"
178,xfJcsq_ZtNk,https://www.youtube.com/watch?v=xfJcsq_ZtNk,"Conheça nosso Compartilhamento de Experiências em Extensão Rural 🍂 ☀ agora é presencial","O Extensionista",auto,pt,"downloads/oextensionista/#178 - Conheça nosso Compartilhamento de Experiências em Extensão Rural 🍂 ☀ agora é presencial {O Extensionista}.txt"
179,tUBLLEFxvq4,https://www.youtube.com/watch?v=tUBLLEFxvq4,"Mercadinho Carro de Boi","O Extensionista",auto,pt,"downloads/oextensionista/#179 - Mercadinho Carro de Boi {O Extensionista}.txt"
180,aEyQKjap6KQ,https://www.youtube.com/watch?v=aEyQKjap6KQ,"Quer conhecer nossa área de Eucalipto?  🍂 na Agricultura Familiar🌱 ☀","O Extensionista",auto,pt,"downloads/oextensionista/#180 - Quer conhecer nossa área de Eucalipto- 🍂 na Agricultura Familiar🌱 ☀ {O Extensionista}.txt"
181,CYOl5RGOw8A,https://www.youtube.com/watch?v=CYOl5RGOw8A,"O que os vizinhos da roça produzem? 🚜 🍂 na Agricultura Familiar🌱 🐂 ☀","O Extensionista",auto,pt,"downloads/oextensionista/#181 - O que os vizinhos da roça produzem- 🚜 🍂 na Agricultura Familiar🌱 🐂 ☀ {O Extensionista}.txt"
182,2z7wT3GNhiw,https://www.youtube.com/watch?v=2z7wT3GNhiw,"Taipas na roça 🚜 🧑 🛑 ainda existem? ⏳🌱  ☀","O Extensionista",auto,pt,"downloads/oextensionista/#182 - Taipas na roça 🚜 🧑 🛑 ainda existem- ⏳🌱 ☀ {O Extensionista}.txt"
183,uI1xgVEMzw8,https://www.youtube.com/watch?v=uI1xgVEMzw8,"Quer conhecer nossas máquinas agrícolas? 🚜 🧑🌾 Agricultura Familiar 🌱 💦 ☀","O Extensionista",auto,pt,"downloads/oextensionista/#183 - Quer conhecer nossas máquinas agrícolas- 🚜 🧑🌾 Agricultura Familiar 🌱 💦 ☀ {O Extensionista}.txt"
184,RVe40HLrW6g,https://www.youtube.com/watch?v=RVe40HLrW6g,"Quer conhecer a nossa horta? 🍅 👩🌾 alimentação para autoconsumo 🍊 🌱","O Extensionista",auto,pt,"downloads/oextensionista/#184 - Quer conhecer a nossa horta- 🍅 👩🌾 alimentação para autoconsumo 🍊 🌱 {O Extensionista}.txt"
185,jMDIGvnkGTU,https://www.youtube.com/watch?v=jMDIGvnkGTU,"Quer conhecer um pouco da história produtiva da nossa propriedade na Agricultura Familiar? 👩🐮 🌱🐂","O Extensionista",auto,pt,"downloads/oextensionista/#185 - Quer conhecer um pouco da história produtiva da nossa propriedade na Agricultura Familiar- 👩🐮 🌱🐂 {O Extensionista}.txt"
186,ZT5yPb5pl2s,https://www.youtube.com/watch?v=ZT5yPb5pl2s,"Quer conhecer nosso cantinho na natureza? 🎄 Caminhada ecológica, território e belezas naturais 🍂 💧","O Extensionista",auto,pt,"downloads/oextensionista/#186 - Quer conhecer nosso cantinho na natureza- 🎄 Caminhada ecológica, território e belezas naturais 🍂 💧 {O Extensionista}.txt"
187,83D9JI220LA,https://www.youtube.com/watch?v=83D9JI220LA,"Quer conhecer nosso pomar de frutas? 🍊 Fruticultura agroecológica, autoconsumo e renda na AF 🍑 🍋","O Extensionista",auto,pt,"downloads/oextensionista/#187 - Quer conhecer nosso pomar de frutas- 🍊 Fruticultura agroecológica, autoconsumo e renda na AF 🍑 🍋 {O Extensionista}.txt"
188,prYeCcaQJB0,https://www.youtube.com/watch?v=prYeCcaQJB0,"A saga em busca do sinal de celular e internet no meio rural 👨🌾","O Extensionista",auto,pt,"downloads/oextensionista/#188 - A saga em busca do sinal de celular e internet no meio rural 👨🌾 {O Extensionista}.txt"
189,kQ1_ddi_CEg,https://www.youtube.com/watch?v=kQ1_ddi_CEg,"Sinal de celular e internet pra quem? 👨‍🌾Os agricultores não merecem passar por isso!","O Extensionista",auto,pt,"downloads/oextensionista/#189 - Sinal de celular e internet pra quem- 👨‍🌾Os agricultores não merecem passar por isso! {O Extensionista}.txt"
190,vSPXvq8EhtM,https://www.youtube.com/watch?v=vSPXvq8EhtM,"Crédito Rural – Pronaf Mais Alimentos 🍊🍖 🌱 Posso pegar 400 mil?","O Extensionista",auto,pt,"downloads/oextensionista/#190 - Crédito Rural – Pronaf Mais Alimentos 🍊🍖 🌱 Posso pegar 400 mil- {O Extensionista}.txt"
191,TOWVpgK5fQ4,https://www.youtube.com/watch?v=TOWVpgK5fQ4,"A teoria é diferente da prática? 📚 🧑‍🌾","O Extensionista",auto,pt,"downloads/oextensionista/#191 - A teoria é diferente da prática- 📚 🧑‍🌾 {O Extensionista}.txt"
192,7cCOFSGXBUk,https://www.youtube.com/watch?v=7cCOFSGXBUk,"Pesquisas da Extensão Rural (3) – pelo mundo","O Extensionista",auto,pt,"downloads/oextensionista/#192 - Pesquisas da Extensão Rural (3) – pelo mundo {O Extensionista}.txt"
193,gzKiC9rA6tA,https://www.youtube.com/watch?v=gzKiC9rA6tA,"Notícias da Extensão Rural (9) – na era do mundo digital","O Extensionista",auto,pt,"downloads/oextensionista/#193 - Notícias da Extensão Rural (9) – na era do mundo digital {O Extensionista}.txt"
194,tNJs2qkza8Q,https://www.youtube.com/watch?v=tNJs2qkza8Q,"WhatsApp: diálogos e estratégias – Itesp","O Extensionista",auto,pt,"downloads/oextensionista/#194 - WhatsApp- diálogos e estratégias – Itesp {O Extensionista}.txt"
195,TH2dPxDO2Fc,https://www.youtube.com/watch?v=TH2dPxDO2Fc,"Youtube - Informação e memória – Itesp","O Extensionista",auto,pt,"downloads/oextensionista/#195 - Youtube - Informação e memória – Itesp {O Extensionista}.txt"
196,LsMiRF8ywtA,https://www.youtube.com/watch?v=LsMiRF8ywtA,"Facebook - Informação e memória – Itesp","O Extensionista",auto,pt,"downloads/oextensionista/#196 - Facebook - Informação e memória – Itesp {O Extensionista}.txt"
197,JqnaFYuOKCY,https://www.youtube.com/watch?v=JqnaFYuOKCY,"Metodologia de Ater Digital – Itesp","O Extensionista",auto,pt,"downloads/oextensionista/#197 - Metodologia de Ater Digital – Itesp {O Extensionista}.txt"
198,dqzR_QKpiV0,https://www.youtube.com/watch?v=dqzR_QKpiV0,"Fundação Itesp - Contexto Histórico","O Extensionista",auto,pt,"downloads/oextensionista/#198 - Fundação Itesp - Contexto Histórico {O Extensionista}.txt"
199,IfRaWqP7J6A,https://www.youtube.com/watch?v=IfRaWqP7J6A,"Projeto Geração Cultura","O Extensionista",auto,pt,"downloads/oextensionista/#199 - Projeto Geração Cultura {O Extensionista}.txt"
200,hACSOd96p4A,https://www.youtube.com/watch?v=hACSOd96p4A,"Projeto O Extensionista – fase 2","O Extensionista",auto,pt,"downloads/oextensionista/#200 - Projeto O Extensionista – fase 2 {O Extensionista}.txt"
201,T6GzAXBIPXk,https://www.youtube.com/watch?v=T6GzAXBIPXk,"Notícias da Extensão Rural (8)","O Extensionista",auto,pt,"downloads/oextensionista/#201 - Notícias da Extensão Rural (8) {O Extensionista}.txt"
202,SxC76UCvj2I,https://www.youtube.com/watch?v=SxC76UCvj2I,"O que é Economia Rural? 🌐","O Extensionista",auto,pt,"downloads/oextensionista/#202 - O que é Economia Rural- 🌐 {O Extensionista}.txt"
203,ZRJ6s45pr2s,https://www.youtube.com/watch?v=ZRJ6s45pr2s,"Tomada de decisão do agricultor – saber, querer e poder!","O Extensionista",auto,pt,"downloads/oextensionista/#203 - Tomada de decisão do agricultor – saber, querer e poder! {O Extensionista}.txt"
204,i2VC9T1lVB4,https://www.youtube.com/watch?v=i2VC9T1lVB4,"Métodos quanto ao uso do Extensionista Rural","O Extensionista",auto,pt,"downloads/oextensionista/#204 - Métodos quanto ao uso do Extensionista Rural {O Extensionista}.txt"
205,n8L1ksxoxRk,https://www.youtube.com/watch?v=n8L1ksxoxRk,"Métodos de atuação do Extensionista Rural","O Extensionista",auto,pt,"downloads/oextensionista/#205 - Métodos de atuação do Extensionista Rural {O Extensionista}.txt"
206,00fhKSY-1yw,https://www.youtube.com/watch?v=00fhKSY-1yw,"Biologia do amor: uma nova postura na Extensão Rural","O Extensionista",auto,pt,"downloads/oextensionista/#206 - Biologia do amor- uma nova postura na Extensão Rural {O Extensionista}.txt"
207,WVUjSBE_uDg,https://www.youtube.com/watch?v=WVUjSBE_uDg,"Pesquisas da Extensão Rural (3)","O Extensionista",auto,pt,"downloads/oextensionista/#207 - Pesquisas da Extensão Rural (3) {O Extensionista}.txt"
208,c16yzOECrT4,https://www.youtube.com/watch?v=c16yzOECrT4,"Notícias da Extensão Rural (7)","O Extensionista",auto,pt,"downloads/oextensionista/#208 - Notícias da Extensão Rural (7) {O Extensionista}.txt"
209,Gz81XUrRiLA,https://www.youtube.com/watch?v=Gz81XUrRiLA,"Crédito Rural – Pronaf Jovem: posso pegar 20 mil reais?","O Extensionista",auto,pt,"downloads/oextensionista/#209 - Crédito Rural – Pronaf Jovem- posso pegar 20 mil reais- {O Extensionista}.txt"
210,Jhz5zjAXZco,https://www.youtube.com/watch?v=Jhz5zjAXZco,"Pesquisas da Extensão Rural (2)","O Extensionista",auto,pt,"downloads/oextensionista/#210 - Pesquisas da Extensão Rural (2) {O Extensionista}.txt"
211,nu0xSoZ3Vio,https://www.youtube.com/watch?v=nu0xSoZ3Vio,"Notícias da Extensão Rural (6)","O Extensionista",auto,pt,"downloads/oextensionista/#211 - Notícias da Extensão Rural (6) {O Extensionista}.txt"
212,OAbgPtta_FU,https://www.youtube.com/watch?v=OAbgPtta_FU,"Perfil dos Extensionistas Rurais","O Extensionista",auto,pt,"downloads/oextensionista/#212 - Perfil dos Extensionistas Rurais {O Extensionista}.txt"
213,gKiER3A8l4M,https://www.youtube.com/watch?v=gKiER3A8l4M,"Capital social - Pierre Bourdieu","O Extensionista",auto,pt,"downloads/oextensionista/#213 - Capital social - Pierre Bourdieu {O Extensionista}.txt"
214,KYpos7aob40,https://www.youtube.com/watch?v=KYpos7aob40,"Notícias da Extensão Rural (5)","O Extensionista",auto,pt,"downloads/oextensionista/#214 - Notícias da Extensão Rural (5) {O Extensionista}.txt"
215,ORZ9pcQoS_s,https://www.youtube.com/watch?v=ORZ9pcQoS_s,"O que é cooperativismo?","O Extensionista",auto,pt,"downloads/oextensionista/#215 - O que é cooperativismo- {O Extensionista}.txt"
216,xSTZMdWrhdc,https://www.youtube.com/watch?v=xSTZMdWrhdc,"Agricultura familiar cobra auxílio governamental","O Extensionista",auto,pt,"downloads/oextensionista/#216 - Agricultura familiar cobra auxílio governamental {O Extensionista}.txt"
217,9yek7xFSRkU,https://www.youtube.com/watch?v=9yek7xFSRkU,"Problemas da Agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#217 - Problemas da Agricultura {O Extensionista}.txt"
218,GuY5XePYAYI,https://www.youtube.com/watch?v=GuY5XePYAYI,"Pesquisas da Extensão Rural (1)","O Extensionista",auto,pt,"downloads/oextensionista/#218 - Pesquisas da Extensão Rural (1) {O Extensionista}.txt"
219,QE5DG60ZRSk,https://www.youtube.com/watch?v=QE5DG60ZRSk,"Cinco dicas (irônicas) para afundar seu trabalho como Extensionista Rural","O Extensionista",auto,pt,"downloads/oextensionista/#219 - Cinco dicas (irônicas) para afundar seu trabalho como Extensionista Rural {O Extensionista}.txt"
220,XBrM7MlQ-2g,https://www.youtube.com/watch?v=XBrM7MlQ-2g,"Notícias da Extensão Rural 4","O Extensionista",auto,pt,"downloads/oextensionista/#220 - Notícias da Extensão Rural 4 {O Extensionista}.txt"
221,o_XxV1dTk2k,https://www.youtube.com/watch?v=o_XxV1dTk2k,"O que é Agricultura Orgânica?","O Extensionista",auto,pt,"downloads/oextensionista/#221 - O que é Agricultura Orgânica- {O Extensionista}.txt"
222,MRrDFzBUsk0,https://www.youtube.com/watch?v=MRrDFzBUsk0,"Notícias da Extensão Rural (3)","O Extensionista",auto,pt,"downloads/oextensionista/#222 - Notícias da Extensão Rural (3) {O Extensionista}.txt"
223,iVfFXl2imTE,https://www.youtube.com/watch?v=iVfFXl2imTE,"Sejam bem-vindos ao Portal O Extensionista","O Extensionista",auto,pt,"downloads/oextensionista/#223 - Sejam bem-vindos ao Portal O Extensionista {O Extensionista}.txt"
224,rSPnw6yi7Rg,https://www.youtube.com/watch?v=rSPnw6yi7Rg,"Crédito Rural – conheça sobre o Pronaf B","O Extensionista",auto,pt,"downloads/oextensionista/#224 - Crédito Rural – conheça sobre o Pronaf B {O Extensionista}.txt"
225,bjArQyXd26Q,https://www.youtube.com/watch?v=bjArQyXd26Q,"Diversificação Agrícola","O Extensionista",auto,pt,"downloads/oextensionista/#225 - Diversificação Agrícola {O Extensionista}.txt"
226,YLNdKtsULeI,https://www.youtube.com/watch?v=YLNdKtsULeI,"6 falácias sobre a Juventude Rural (e sucessão na Agricultura Familiar)","O Extensionista",auto,pt,"downloads/oextensionista/#226 - 6 falácias sobre a Juventude Rural (e sucessão na Agricultura Familiar) {O Extensionista}.txt"
227,bpedpuY2-WA,https://www.youtube.com/watch?v=bpedpuY2-WA,"Ouça o agradecimento de Costabeber pela condecoração do trabalho com sementes crioulas","O Extensionista",auto,pt,"downloads/oextensionista/#227 - Ouça o agradecimento de Costabeber pela condecoração do trabalho com sementes crioulas {O Extensionista}.txt"
228,yEtsMh9tc-8,https://www.youtube.com/watch?v=yEtsMh9tc-8,"O Dilema do Onívoro – Michael Pollan","O Extensionista",auto,pt,"downloads/oextensionista/#228 - O Dilema do Onívoro – Michael Pollan {O Extensionista}.txt"
229,Z4zPMpNruuE,https://www.youtube.com/watch?v=Z4zPMpNruuE,"Extensão Rural Agroecológica","O Extensionista",auto,pt,"downloads/oextensionista/#229 - Extensão Rural Agroecológica {O Extensionista}.txt"
230,BIZl1hhTWNk,https://www.youtube.com/watch?v=BIZl1hhTWNk,"Notícias sobre Extensão Rural","O Extensionista",auto,pt,"downloads/oextensionista/#230 - Notícias sobre Extensão Rural {O Extensionista}.txt"
231,LzdfRhR8Oos,https://www.youtube.com/watch?v=LzdfRhR8Oos,"Mercados Alternativos para a Agricultura Familiar @oextensionista","O Extensionista",auto,pt,"downloads/oextensionista/#231 - Mercados Alternativos para a Agricultura Familiar @oextensionista {O Extensionista}.txt"
232,3hVk79YPr9M,https://www.youtube.com/watch?v=3hVk79YPr9M,"Agroecologia","O Extensionista",auto,pt,"downloads/oextensionista/#232 - Agroecologia {O Extensionista}.txt"
233,VX4bQYCzX3w,https://www.youtube.com/watch?v=VX4bQYCzX3w,"Êxodo Rural","O Extensionista",auto,pt,"downloads/oextensionista/#233 - Êxodo Rural {O Extensionista}.txt"
234,wA6YrKfHA4Y,https://www.youtube.com/watch?v=wA6YrKfHA4Y,"Agricultura de Subsistência ou Autoconsumo","O Extensionista",auto,pt,"downloads/oextensionista/#234 - Agricultura de Subsistência ou Autoconsumo {O Extensionista}.txt"
235,JJ08x2tEddg,https://www.youtube.com/watch?v=JJ08x2tEddg,"Disposição dos Agricultores Familiares pagarem pelos serviços de Extensão Rural na Etiópia","O Extensionista",auto,pt,"downloads/oextensionista/#235 - Disposição dos Agricultores Familiares pagarem pelos serviços de Extensão Rural na Etiópia {O Extensionista}.txt"
236,oxmrcz2ZZl8,https://www.youtube.com/watch?v=oxmrcz2ZZl8,"Percepções dos extensionistas rurais na África do Sul | Prof. Dr. Ezequiel Redin","O Extensionista",auto,pt,"downloads/oextensionista/#236 - Percepções dos extensionistas rurais na África do Sul - Prof. Dr. Ezequiel Redin {O Extensionista}.txt"
237,piassiwMU88,https://www.youtube.com/watch?v=piassiwMU88,"Extensão Rural na América Latina | Prof. Dr. Ezequiel Redin","O Extensionista",auto,pt,"downloads/oextensionista/#237 - Extensão Rural na América Latina - Prof. Dr. Ezequiel Redin {O Extensionista}.txt"
238,uYKli-WowRQ,https://www.youtube.com/watch?v=uYKli-WowRQ,"Objetivos individuais e tipologia de Extensionistas Rurais | Prof. Dr. Ezequiel Redin","O Extensionista",auto,pt,"downloads/oextensionista/#238 - Objetivos individuais e tipologia de Extensionistas Rurais - Prof. Dr. Ezequiel Redin {O Extensionista}.txt"
239,75qrOnmhYk8,https://www.youtube.com/watch?v=75qrOnmhYk8,"Linhas de Crédito Rural no Brasil – Pronaf | Prof. Dr. Ezequiel Redin","O Extensionista",auto,pt,"downloads/oextensionista/#239 - Linhas de Crédito Rural no Brasil – Pronaf - Prof. Dr. Ezequiel Redin {O Extensionista}.txt"
240,5PyJ9YEkAR4,https://www.youtube.com/watch?v=5PyJ9YEkAR4,"NÃO TEM!","O Extensionista",auto,pt,"downloads/oextensionista/#240 - NÃO TEM! {O Extensionista}.txt"
241,DxNU-Gytq5c,https://www.youtube.com/watch?v=DxNU-Gytq5c,"Indicação de Leitura | O rural contemporâneo em debate","O Extensionista",auto,pt,"downloads/oextensionista/#241 - Indicação de Leitura - O rural contemporâneo em debate {O Extensionista}.txt"
242,vqP6pI5MtqE,https://www.youtube.com/watch?v=vqP6pI5MtqE,"O Extensionista","O Extensionista",auto,pt,"downloads/oextensionista/#242 - O Extensionista {O Extensionista}.txt"
243,NQFE1fuoEWQ,https://www.youtube.com/watch?v=NQFE1fuoEWQ,"Dia a Dia na Agricultura Familiar","O Extensionista",auto,pt,"downloads/oextensionista/#243 - Dia a Dia na Agricultura Familiar {O Extensionista}.txt"
